code,num
C1072,696.2186208167175
C1128,1178.0983974254627
C1456,587.8345214686669
C1840,614.2325603693063
C1332,1163.8415530417678
C1563,1692.571501466578
C1794,939.8179272146958
C1640,472.9646977026548
C1377,329.6401842389169
C2072,276.2762121445973
C1472,483.67748992370497
C1006,204.15196052747555
C1083,331.3405752837284
C1311,266.902526415902
C2676,195.53119201223114
C2318,229.8193930433772
C1603,551.0157028957927
C2523,305.1290231606292
C2177,187.88630092027117
C2411,417.8620399914674
C2033,254.6021588797162
C1604,449.3959614184169
C2535,490.30827934500974
C1040,522.1221985145075
C2417,474.5737387897644
C1812,156.35878000403972
C2253,148.64233030525313
C1294,499.23778410858455
C1772,512.9216809986744
C2646,525.1795363340528
C1152,799.3890576999634
C2423,133.47703231885754
C1844,524.9096358077946
C1318,256.4543277173727
C1729,89.07748728372471
C1602,296.0650902549201
C1239,419.2201513625744
C1721,581.2124211303578
C1902,757.3677461139944
C1855,343.63879501098893
C2600,502.07404525966115
C1071,426.5774228537396
C2295,420.7671885193222
C1621,587.8765558627831
C1852,814.7630068918595
C2555,1029.5172624646696
C1297,502.49970309706134
C2323,600.367520344274
C2215,402.51501474572706
C2112,392.63994884729436
C1830,745.0270153509651
C2602,273.3808597183989
C2608,978.628946000471
C1215,678.5730988543547
C2369,626.9879425618915
C1158,300.91810957193866
C1887,548.7878021501557
C1189,311.5721951625858
C1637,484.26893787708667
C1225,151.32636252729648
C2374,407.83661640149353
C2397,582.5413436346256
C1105,918.6447240566588
C1782,455.3411361401635
C1629,152.66355111293072
C1708,278.2163073117078
C2144,583.9822784120596
C1617,914.1709479253259
C1149,506.25953061026974
C1323,481.22355727014
C1064,653.1408480329603
C1019,273.90441113480995
C2269,645.3825957267193
C1416,812.0290873055864
C1250,997.733990932586
C1741,463.9863444856276
C1016,570.7740458468479
C2436,660.8096114509137
C2039,903.7018077839753
C1253,789.8561172904266
C2028,1069.9270177576332
C1166,310.1633612267499
C1135,250.7211429267209
C1216,292.8622184163915
C1593,252.71022463237134
C1826,253.7734843970408
C1827,392.9958574729536
C1564,268.7955659164142
C1495,1048.5061476679011
C2653,816.5842477771924
C1392,634.67742996603
C2128,274.9116957809019
C1282,562.284594041334
C1521,1105.589307876539
C2076,1027.6503063112336
C1060,578.2377470122599
C2473,1041.3948437407687
C2557,722.9588362205038
C1835,874.0320925147588
C2224,620.4692407102889
C2222,418.9423121772839
C2430,777.529383248307
C2497,790.4993280927404
C1494,950.2238031928222
C1457,533.5744131435296
C1525,1058.6316308647934
C1712,561.5783382521417
C2267,963.5319073512971
C1623,290.8145528893183
C2131,589.994276179811
C2691,1210.3059051927323
C1147,879.0789427150324
C1692,872.3531184271618
C1570,812.9195389108311
C1474,100.15027945193654
C1633,170.6087521767802
C2113,527.8901991651655
C2175,872.0098436186895
C2303,1443.56991647806
C2547,553.5116016462315
C2292,826.8261053843489
C1496,760.9904457969191
C1289,436.4458743582368
C1849,717.5005575556553
C1003,226.7275475626892
C2268,434.0487110850092
C2551,639.4288113802037
C2688,64.07616449031872
C1030,42.67576486987275
C2451,609.3303165725074
C1749,512.3554130382422
C1349,256.74329148124303
C2043,224.9422658557818
C1229,236.95407557059275
C2363,506.14118473803455
C1414,512.1259222613892
C2174,425.6823619435975
C2091,95.6495625591793
C1841,81.25998948786764
C2404,123.72824244230002
C1683,184.80359290158106
C1038,328.1154817758939
C2456,194.21664471455642
C1266,415.47749662589996
C2152,43.6795763533963
C1267,368.16015455719804
C2189,187.95923649817308
C2675,0
C2335,0
C1327,0
